address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
CASA EN VENTA COTA COTA,0,40002059,5831204,ENABLED,6,0,4,UC-157704, no social con 20% de aporte propio. ,22/08/2017,0,1461,0,Inmediata,5422,,37195,4958,34015,3,157704,35,1,1,-16.542698,La Paz,-68.062912,$us,Cota Cota,0,980000,La Paz,2,Casa,Venta,,2000
CASA CALACOTO,0,40002059,5831204,ENABLED,5,0,4,UC-105072, no social con 20% de aporte propio. ,19/10/2018,500,777,0,Inmediata,4703,5852.63,32261,4301,29503,4,105072,32,1,1,-16.540155,La Paz,-68.085892,$us,Calacoto,0,850000,La Paz,1,Casa,Venta,,2001
CASA EN VENTA LA FLORIDA,0,40002059,5831204,ENABLED,4,0,3,UC-191547, no social con 20% de aporte propio. ,19/10/2018,423,0,0,Inmediata,2822,3791.18,19356,2580,17702,3,191547,32,1,1,-16.539234,La Paz,-68.086716,$us,Calacoto,0,510000,La Paz,1,Casa,Venta,,2017
"FCV3524 – CASA EN VENTA, MIRAFLORES",0,40002059,5831204,ENABLED,5,0,5,UC-167709, no social con 20% de aporte propio. ,24/04/2019,433,356,0,Inmediata,2047,2726.97,14043,1872,12842,1,167709,41,1,1,-16.502962,La Paz,-68.117294,$us,Miraflores,0,370000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,4,UC-234320, no social con 20% de aporte propio. ,10/04/2019,435,430,0,Inmediata,3043,4015.61,20875,2783,19090,2,234320,29,1,1,-16.517618,La Paz,-68.062965,$us,Achumani,0,550000,La Paz,2,Casa,Venta,,
CASA EN VENTA PAMPAHASI CALLE 1,0,48463835,7064699,ENABLED,1,0,2,UC-551939, social. ,29/04/2019,180,200,0,Inmediata,495,,3396,448,3076,0,551939,43,1,1,-16.497284,La Paz,-68.101738,$us,Pampahasi,0,83000,La Paz,2,Casa,Venta,,
CASA EN VENTA IRAVI II ,0,40002059,5831204,ENABLED,8,0,5,UC-229921, no social con 20% de aporte propio. ,14/08/2018,510,610,0,Inmediata,3154,4161.63,21634,2884,19784,3,229921,37,1,1,-16.50223,La Paz,-68.082146,$us,Irpavi,0,570000,La Paz,2,Casa,Venta,,2011
"FCV7237 – CASA EN VENTA, CHASQUIPAMPA",0,40002059,5831204,ENABLED,4,0,4,UC-466036, no social con 20% de aporte propio. ,24/04/2019,297,373,0,Inmediata,1494,1875.84,10248,1366,9371,2,466036,33,1,1,-16.537321,La Paz,-68.046753,$us,Chasquipampa,0,270000,La Paz,2,Casa,Venta,,
"
Bajo achumani",0,40002059,5831204,ENABLED,3,0,4,UC-551958, no social con 20% de aporte propio. ,29/04/2019,680,680,0,Inmediata,4149,,28465,3795,26032,2,551958,29,1,1,-16.53558,La Paz,-68.080055,$us,Achumani,0,750000,La Paz,2,Casa,Venta,,1950
"FCV9754 – CASA EN VENTA, IRPAVI II",0,40002059,5831204,ENABLED,4,0,4,UC-465979, no social con 20% de aporte propio. ,24/04/2019,560,300,0,Inmediata,1411,1780.29,9678,1290,8851,0,465979,37,1,1,-16.502979,La Paz,-68.082169,$us,Irpavi,0,255000,La Paz,2,Casa,Venta,,
CASA EN VENTA: SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,5,0,4,UC-235753, no social con 20% de aporte propio. ,26/01/2019,990,700,0,Inmediata,4149,5236.14,28465,3795,26032,1,235753,55,1,1,-16.547079,La Paz,-68.069542,$us,Auquisamaña,0,750000,La Paz,1,Casa,Venta,,2003
EN VENTA CASA: IRPAVI,0,40002059,5831204,ENABLED,6,0,4,UC-309702, no social con 20% de aporte propio. ,27/01/2019,380,300,0,Inmediata,2185,3059.39,14992,1999,13710,4,309702,37,1,1,-16.528793,La Paz,-68.085922,$us,Irpavi,0,395000,La Paz,2,Casa,Venta,,
ALTO ACHUMANI - CHIJIPATA - CASA ESTILO RUSTICO,1,46605679,6793831,ENABLED,4,0,3,UC-310279, social. ,30/03/2019,325,400,0,Inmediata,868,1064.26,5957,792,5430,2,310279,29,1,1,-16.50746,La Paz,-68.041359,$us,Achumani,0,140000,La Paz,2,Casa,Venta,,
EN VENTA CASA: ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-296530, no social con 20% de aporte propio. ,29/07/2018,370,370,0,Inmediata,2573,3532.17,17649,2353,16140,4,296530,29,1,1,-16.515427,La Paz,-68.060814,$us,Achumani,0,465000,La Paz,1,Casa,Venta,,2010
"FCV9865 – CASA EN VENTA, LA FLORIDA",0,40002059,5831204,ENABLED,4,0,3,UC-465974, no social con 20% de aporte propio. ,24/04/2019,464,400,0,Inmediata,2490,3126.40,17079,2277,15619,0,465974,39,1,1,-16.545839,La Paz,-68.084091,$us,La Florida,0,450000,La Paz,2,Casa,Venta,,
OBRAJES inmediaciones c/10,0,40002059,5831204,ENABLED,5,0,4,UC-441328, no social con 20% de aporte propio. ,29/04/2019,350,280,0,Inmediata,1577,1988.12,10817,1442,9892,1,441328,42,1,1,-16.52272,La Paz,-68.108124,$us,Obrajes,0,285000,La Paz,2,Casa,Venta,,
CASA EN VENTA: COTA COTA,0,40002059,5831204,ENABLED,5,0,4,UC-327610, no social con 20% de aporte propio. ,27/01/2019,0,0,0,Inmediata,1770,2203.34,12145,1619,11107,3,327610,35,1,1,-16.542715,La Paz,-68.062874,$us,Cota Cota,0,320000,La Paz,2,Casa,Venta,,1995
La Florida,0,40002059,5831204,ENABLED,3,0,3,UC-467972, no social con 20% de aporte propio. ,09/02/2019,440,550,0,Inmediata,2739,3439.04,18787,2505,17181,2,467972,39,1,1,-16.551388,La Paz,-68.084808,$us,La Florida,0,495000,La Paz,2,Casa,Venta,,
EN VENTA: HERMOSA RESIDENCIA EN LA FLORIDA ,0,40002059,5831204,ENABLED,6,0,4,UC-327648, no social con 20% de aporte propio. ,10/02/2019,530,0,0,Inmediata,2960,3459.64,20305,2707,18569,3,327648,39,1,1,-16.552507,La Paz,-68.083717,$us,La Florida,0,535000,La Paz,2,Casa,Venta,,2015
"FCV10200 – CASA EN VENTA, ALTO SEGUENCOMA",0,40002059,5831204,ENABLED,2,0,3,UC-465960, no social con 20% de aporte propio. ,24/04/2019,200,300,0,Inmediata,1328,1666.06,9109,1214,8330,3,465960,46,1,1,-16.53348,La Paz,-68.103333,$us,Seguencoma,0,210000,La Paz,2,Casa,Venta,,
CASA EN VENTA: COTA COTA,0,40002059,5831204,ENABLED,4,0,3,UC-479822, no social con 20% de aporte propio. ,20/10/2018,340,600,0,Inmediata,2296,2883.24,15751,2100,14404,2,479822,35,1,1,-16.542582,La Paz,-68.060791,$us,Cota Cota,0,415000,La Paz,2,Casa,Venta,,1996
Achumani calle 39 plena avenida,0,40002059,5831204,ENABLED,4,0,3,UC-472704, no social con 20% de aporte propio. ,09/12/2018,300,420,0,Inmediata,1499,1653.28,10280,1370,9401,3,472704,29,1,1,-16.514236,La Paz,-68.058945,$us,Achumani,0,237000,La Paz,1,Casa,Venta,,
Irpavi calle 12,0,40002059,5831204,ENABLED,8,0,6,UC-492366, no social con 20% de aporte propio. ,21/11/2018,677,914,0,Inmediata,4421,5546.58,30325,4043,27733,5,492366,37,1,1,-16.520359,La Paz,-68.086357,$us,Irpavi,0,799000,La Paz,2,Casa,Venta,,
Los pinos ,0,40002059,5831204,ENABLED,4,0,3,UC-494864, no social con 20% de aporte propio. ,25/11/2018,350,640,0,Inmediata,3596,4512.24,24670,3289,22561,4,494864,52,1,1,-16.543179,La Paz,-68.070831,$us,Los Pinos,0,650000,La Paz,2,Casa,Venta,,
Alto Irpavi Peña azul,0,40002059,5831204,ENABLED,6,0,4,UC-494871, no social con 20% de aporte propio. ,28/11/2018,280,300,0,Inmediata,1486,1631.35,10193,1359,9322,2,494871,180,1,1,-16.514395,La Paz,-68.082565,$us,Alto Irpavi,0,235000,La Paz,2,Casa,Venta,,
La Barqueta Achumani ,0,40002059,5831204,ENABLED,5,0,3,UC-497214, no social con 20% de aporte propio. ,02/12/2018,415,355,0,Inmediata,1909,2406.67,13094,1746,11975,2,497214,29,1,1,-16.520739,La Paz,-68.06369,$us,Achumani,0,345000,La Paz,2,Casa,Venta,,
EN VENTA HERMOSA RESIDENCIA EN EL CLUB DE GOLF,0,40002059,5831204,ENABLED,6,0,4,UC-428012, no social con 20% de aporte propio. ,08/12/2018,580,980,0,Inmediata,5533,6975.86,37954,5060,34709,2,428012,192,1,1,-16.569693,La Paz,-68.098495,$us,Mallasilla,0,1000000,La Paz,2,Casa,Venta,20850.00 $us,
EN VENTA: HERMOSA CASA EN CONDOMINIO PRIVADO,0,40002059,5831204,ENABLED,3,0,3,UC-441529, no social con 20% de aporte propio. ,27/01/2019,670,498,0,Inmediata,5809,7241.56,39852,5313,36445,3,441529,32,1,1,-16.543612,La Paz,-68.082893,$us,Calacoto,0,1050000,La Paz,1,Casa,Venta,,2014
EN VENTA CASA: ACHUMANI ,0,40002059,5831204,ENABLED,6,0,5,UC-428047, no social con 20% de aporte propio. ,02/02/2019,494,681,0,Inmediata,3430,4289.97,23531,3137,21520,4,428047,29,1,1,-16.513044,La Paz,-68.056694,$us,Achumani,0,620000,La Paz,2,Casa,Venta,,2007
Mallasilla,0,40002059,5831204,ENABLED,5,0,3,UC-440051, no social con 20% de aporte propio. ,10/01/2019,401,572,0,Inmediata,2988,3724.23,20495,2732,18743,3,440051,192,1,1,-16.571213,La Paz,-68.091972,$us,Mallasilla,0,540000,La Paz,2,Casa,Venta,,1990
"Achumani, preciosa y elegante casa en venta ",0,40002059,5831204,ENABLED,3,0,3,UC-447004, no social con 20% de aporte propio. ,30/08/2018,512,459,0,Inmediata,3043,3793.20,20875,2783,19090,2,447004,29,1,1,-16.534685,La Paz,-68.07798,$us,Achumani,0,550000,La Paz,2,Casa,Venta,,
San Miguel,0,40002059,5831204,ENABLED,5,0,5,UC-446641, no social con 20% de aporte propio. ,22/04/2019,316,280,0,Inmediata,2324,2689.72,15941,2125,14578,2,446641,237,1,1,-16.543941,La Paz,-68.079079,$us,San Miguel,0,420000,La Paz,2,Casa,Venta,,
CASA EN VENTA: ACHUMANI JARDINES DEL SUR,0,40002059,5831204,ENABLED,5,0,4,UC-441501, no social con 20% de aporte propio. ,22/08/2018,480,630,0,Inmediata,3486,4344.94,23911,3188,21867,4,441501,29,1,1,-16.513536,La Paz,-68.060043,$us,Achumani,0,630000,La Paz,2,Casa,Venta,,2006
LUJOSA CASA EN VENTA ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-512010, no social con 20% de aporte propio. ,22/04/2019,220,270,0,Inmediata,1536,1745.38,10540,1405,9639,4,512010,29,1,1,-16.514318,La Paz,-68.054382,$us,Achumani,0,243000,La Paz,1,Casa,Venta,,2019
Inicio de Irpavi 2,0,40002059,5831204,ENABLED,6,0,4,UC-512141, no social con 20% de aporte propio. ,15/01/2019,380,1000,0,Inmediata,1920,2422.59,13170,1756,12044,5,512141,37,1,1,-16.504696,La Paz,-68.082527,$us,Irpavi,0,347000,La Paz,2,Casa,Venta,,
"Carreras, Rio Abajo",0,40002059,5831204,ENABLED,2,0,3,UC-451538, no social con 20% de aporte propio. ,23/01/2019,230,1700,0,Inmediata,1826,2303.90,12525,1670,11454,4,451538,179,1,1,-16.649788,La Paz,-68.040192,$us,Río Abajo,0,330000,La Paz,2,Casa,Venta,,2008
LUJOSA CASA EN VENTA ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-510598, no social con 20% de aporte propio. ,22/04/2019,190,220,0,Inmediata,1189,1389.32,8155,1087,7458,2,510598,29,1,1,-16.514442,La Paz,-68.054077,$us,Achumani,0,188000,La Paz,1,Casa,Venta,,2019
"PRECIOSA CASA EN IRPAVI 2
Linda muy cómoda casa en condominio privado, muy fácil acceso a movilidad pública a sólo media cuadra de la parada de Puma Katary 
400mt2 construidos, 300mt2 de superficie de terreno. 3 plantas con amplios espacios y mucha luz y sol 
Cuenta con 4 dormitorios (2 en suite) con cómodos roperos empotrados y vestidores,  baños  amplios con elegante mobiliario y mesones de granito, 2 salas de estar amplisimas, living comedor con salida al jardín, escritorio, pisos de tajibo entablonado, cómoda y bonita cocina con comedor de diario y mobiliario alto y bajo, amplio sauna con jacuzzi, cuarto de máquinas, deposito, cómodas dependencias de empleada, lindo jardín con parrillero, garaje para 3 movilidades. 
Finísimos acabados 
Precio  Usd. 300.000.-
Contacto Patricia Vilela (celular )",0,40002059,5831204,ENABLED,5,0,3,UC-514286, no social con 20% de aporte propio. ,27/01/2019,400,300,0,Inmediata,1660,2094.46,11386,1518,10413,3,514286,37,1,1,-16.515982,La Paz,-68.088051,$us,Irpavi,0,300000,La Paz,2,Casa,Venta,,2014
LA FLORIDA ,0,40002059,5831204,ENABLED,6,0,4,UC-447242, no social con 20% de aporte propio. ,01/09/2018,1400,2000,0,Inmediata,9405,11724.43,64522,8601,59006,6,447242,39,1,1,-16.547047,La Paz,-68.088158,$us,La Florida,0,1700000,La Paz,1,Casa,Venta,,
LA FLORIDA SECTOR LOS SAUCES,0,40002059,5831204,ENABLED,6,0,4,UC-513888, no social con 20% de aporte propio. ,22/02/2019,581,440,0,Inmediata,2766,3839.84,18977,2530,17355,2,513888,39,1,1,-16.551058,La Paz,-68.085579,$us,La Florida,0,500000,La Paz,2,Casa,Venta,,2017
CHASQUIPAMAPA ,0,40002059,5831204,ENABLED,5,0,3,UC-514284, no social con 20% de aporte propio. ,28/04/2019,295,320,0,Inmediata,1438,1954.83,9868,1316,9024,3,514284,33,1,1,-16.538839,La Paz,-68.047729,$us,Chasquipampa,0,260000,La Paz,2,Casa,Venta,,2014
Achumani c/45,0,40002059,5831204,ENABLED,5,0,3,UC-526425, no social con 20% de aporte propio. ,22/02/2019,500,646,0,Inmediata,3043,,20875,2783,19090,3,526425,29,1,1,-16.512541,La Paz,-68.057106,$us,Achumani,0,550000,La Paz,2,Casa,Venta,,2014
Inmediaciones del Mercado de Achumani entre calles 13 y 14 ,0,40002059,5831204,ENABLED,2,0,2,UC-522368, no social con 20% de aporte propio. ,16/04/2019,200,308,0,Inmediata,1936,2490.95,13284,1771,12148,2,522368,29,1,1,-16.532688,La Paz,-68.074715,$us,Achumani,0,350000,La Paz,2,Casa,Venta,,2011
Auquisamaña,0,40002059,5831204,ENABLED,6,0,4,UC-514827, no social con 20% de aporte propio. ,21/01/2019,413,424,0,Inmediata,1992,2513.35,13663,1821,12495,2,514827,55,1,1,-16.551336,La Paz,-68.070038,$us,Auquisamaña,0,360000,La Paz,2,Casa,Venta,,
FCV28858 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-527284, no social con 20% de aporte propio. ,24/04/2019,420,425,0,Inmediata,3043,,20875,2783,19090,1,527284,29,1,1,-16.516829,La Paz,-68.064293,$us,Achumani,0,550000,La Paz,2,Casa,Venta,,
CASAS EN VENTA  A ESTRENAR LA FLORIDA ,0,40002059,5831204,ENABLED,5,0,3,UC-514339, no social con 20% de aporte propio. ,02/04/2019,406,360,0,Inmediata,2677,3804.93,18362,2448,16792,2,514339,39,1,1,-16.548426,La Paz,-68.085754,$us,La Florida,0,483800,La Paz,1,Casa,Venta,,2019
CASA EN VENTA OBRAJES ,0,40002059,5831204,ENABLED,8,0,6,UC-520537, no social con 20% de aporte propio. ,03/02/2019,380,653,0,Inmediata,2573,3217.48,17649,2353,16140,5,520537,42,1,1,-16.525345,La Paz,-68.104698,$us,Obrajes,0,465000,La Paz,2,Casa,Venta,,1988
Achumani calle 39,0,40002059,5831204,ENABLED,5,0,4,UC-518925, no social con 20% de aporte propio. ,05/02/2019,260,300,0,Inmediata,2047,2583.16,14043,1872,12842,2,518925,29,1,1,-16.514154,La Paz,-68.058319,$us,Achumani,0,370000,La Paz,2,Casa,Venta,,
FCV29131 – COMPRA TU CASA EN COTA COTA,0,40002059,5831204,ENABLED,3,0,3,UC-527886, no social con 20% de aporte propio. ,24/04/2019,187,390,0,Inmediata,1518,,10410,1388,9520,2,527886,33,1,1,-16.544008,La Paz,-68.054024,$us,Chasquipampa,0,240000,La Paz,2,Casa,Venta,,
CASA EN VENTA: ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-529300, no social con 20% de aporte propio. ,23/02/2019,280,308,0,Inmediata,1992,,13663,1821,12495,2,529300,29,1,1,-16.532463,La Paz,-68.073303,$us,Achumani,0,360000,La Paz,2,Casa,Venta,,2014
Achumani calle 9,0,40002059,5831204,ENABLED,5,0,4,UC-530113, no social con 20% de aporte propio. ,26/02/2019,470,385,0,Inmediata,2042,,14005,1867,12808,2,530113,29,1,1,-16.535742,La Paz,-68.074654,$us,Achumani,0,369000,La Paz,2,Casa,Venta,,
Av. Hugo Ernest,0,40002059,5831204,ENABLED,3,0,9,UC-529962, no social con 20% de aporte propio. ,26/02/2019,678,510,0,Inmediata,2324,,15941,2125,14578,2,529962,46,1,1,-16.539618,La Paz,-68.096535,$us,Seguencoma,0,420000,La Paz,2,Casa,Venta,,1975
FCV30205 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,3,UC-537845, no social con 20% de aporte propio. ,24/04/2019,444,512,0,Inmediata,2600,,17838,2378,16313,4,537845,35,1,1,-16.544447,La Paz,-68.065163,$us,Cota Cota,0,470000,La Paz,2,Casa,Venta,,
EN VENTA RESIDENCIA EN CALACOTO ,0,40002059,5831204,ENABLED,7,0,4,UC-531757, no social con 20% de aporte propio. ,04/03/2019,604,812,0,Inmediata,4786,,32830,4377,30023,4,531757,55,1,1,-16.549946,La Paz,-68.07412,$us,Auquisamaña,0,865000,La Paz,2,Casa,Venta,,2013
Chasquipampa cerca del Valle de las Animas,0,40002059,5831204,ENABLED,4,0,4,UC-539655, no social con 20% de aporte propio. ,15/04/2019,209,430,0,Inmediata,1549,,10627,1417,9719,3,539655,236,1,1,-16.531843,La Paz,-68.037132,$us,Ovejuyo,0,280000,La Paz,2,Casa,Venta,,2018
ARANJUEZ ,0,40002059,5831204,ENABLED,4,0,3,UC-536959, no social con 20% de aporte propio. ,18/03/2019,271,300,0,Inmediata,1265,,8675,1156,7934,2,536959,151,1,1,-16.556795,La Paz,-68.093498,$us,Aranjuez,0,200000,La Paz,2,Casa,Venta,,2009
"Inmediaciones calle 25, entre Los Pinos Norte y Cota Cota",0,40002059,5831204,ENABLED,4,0,4,UC-539646, no social con 20% de aporte propio. ,03/04/2019,280,500,0,Inmediata,2379,,16320,2176,14925,3,539646,35,1,1,-16.543776,La Paz,-68.069511,$us,Cota Cota,0,430000,La Paz,2,Casa,Venta,,2000
"FCV31153 – COMPRA TU CASA EN ACHUMANI, HUANTAQUI",0,40002059,5831204,ENABLED,5,0,4,UC-540964, no social con 20% de aporte propio. ,24/04/2019,330,444,0,Inmediata,2185,,14992,1999,13710,3,540964,29,1,1,-16.522072,La Paz,-68.062073,$us,Achumani,0,395000,La Paz,2,Casa,Venta,,
ACHUMANI BONITA CASA EN VENTA,0,40002059,5831204,ENABLED,3,0,3,UC-539430, no social con 20% de aporte propio. ,09/04/2019,183,300,0,Inmediata,1062,,7287,971,6664,2,539430,29,1,1,-16.522055,La Paz,-68.054893,$us,Achumani,0,168000,La Paz,2,Casa,Venta,,
CASA EN VENTA ACHUMANI,0,40002059,5831204,ENABLED,6,0,5,UC-541686, no social con 20% de aporte propio. ,30/03/2019,280,300,0,Inmediata,1770,,12145,1619,11107,3,541686,29,1,1,-16.514524,La Paz,-68.059013,$us,Achumani,0,320000,La Paz,2,Casa,Venta,,2012
Calle 26 de Calacoto,0,40002059,5831204,ENABLED,1,0,5,UC-540686, no social con 20% de aporte propio. ,28/03/2019,320,401,0,Inmediata,2545,,17459,2327,15966,3,540686,32,1,1,-16.542665,La Paz,-68.068092,$us,Calacoto,0,460000,La Paz,2,Casa,Venta,,
Achumani jardines del sur,0,40002059,5831204,ENABLED,6,0,4,UC-543669, no social con 20% de aporte propio. ,05/04/2019,345,351,0,Inmediata,1992,,13663,1821,12495,3,543669,29,1,1,-16.514828,La Paz,-68.060257,$us,Achumani,0,360000,La Paz,2,Casa,Venta,,
OPORTUNIDAD!!! SOPOCACHI CASA EN VENTA  $us.360.000.-,0,40002059,5831204,ENABLED,3,0,9,UC-543428, no social con 20% de aporte propio. ,04/04/2019,570,300,0,Inmediata,1992,,13663,1821,12495,5,543428,47,1,1,-16.514051,La Paz,-68.12796,$us,Sopocachi,0,360000,La Paz,2,Casa,Venta,,1990
Auquisamaña a la altura de la calle 2 de Los Pinos. ,0,40002059,5831204,ENABLED,3,0,3,UC-543546, no social con 20% de aporte propio. ,11/04/2019,308,352,0,Inmediata,1581,,10844,1446,9917,3,543546,55,1,1,-16.549068,La Paz,-68.073402,$us,Auquisamaña,0,250000,La Paz,2,Casa,Venta,,1999
Irpavi Calle 4 No. 101 Esquina. Pablo Caballero.,0,40002059,5831204,ENABLED,3,0,4,UC-540777, no social con 20% de aporte propio. ,05/04/2019,400,600,0,Inmediata,3320,,22772,3036,20826,3,540777,37,1,1,-16.527134,La Paz,-68.086929,$us,Irpavi,0,600000,La Paz,2,Casa,Venta,,1994
La Florida,0,40002059,5831204,ENABLED,6,0,3,UC-544180, no social con 20% de aporte propio. ,06/04/2019,300,500,0,Inmediata,2434,,16700,2226,15272,3,544180,39,1,1,-16.550678,La Paz,-68.085625,$us,La Florida,0,440000,La Paz,1,Casa,Venta,,2010
Obrajes ,0,40002059,5831204,ENABLED,5,0,5,UC-541005, no social con 20% de aporte propio. ,29/03/2019,530,1080,0,Inmediata,6086,,41749,5566,38180,5,541005,42,1,1,-16.529293,La Paz,-68.102722,$us,Obrajes,0,1100000,La Paz,2,Casa,Venta,,1997
Calacoto,0,40002059,5831204,ENABLED,3,0,3,UC-544515, no social con 20% de aporte propio. ,22/04/2019,442,459,0,Inmediata,4288,,29414,3921,26900,3,544515,237,1,1,-16.539442,La Paz,-68.080948,$us,San Miguel,0,775000,La Paz,2,Casa,Venta,2000.00 $us,
Calacoto calle 25  avenida Costanera,0,40002059,5831204,ENABLED,6,0,4,UC-543660, no social con 20% de aporte propio. ,05/04/2019,375,330,0,Inmediata,2268,,15561,2074,14231,2,543660,32,1,1,-16.546511,La Paz,-68.069405,$us,Calacoto,0,410000,La Paz,2,Casa,Venta,,
Bajo Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-545551, no social con 20% de aporte propio. ,10/04/2019,398,690,0,Inmediata,3983,,27327,3643,24991,3,545551,29,1,1,-16.518887,La Paz,-68.06176,$us,Achumani,0,720000,La Paz,2,Casa,Venta,,
HEERMOSA CASA DE LUJO EN LA ESQUINA DE LA CALLE 27B LOS PINOS ,0,40002059,5831204,ENABLED,4,0,12,UC-544997, no social con 20% de aporte propio. ,09/04/2019,400,630,0,Inmediata,4315,,29604,3947,27073,2,544997,35,1,1,-16.543734,La Paz,-68.068993,$us,Cota Cota,0,780000,La Paz,2,Casa,Venta,,1994
"OFERTA, Casa en Achumani",0,40002059,5831204,ENABLED,2,0,3,UC-545961, no social con 20% de aporte propio. ,11/04/2019,180,300,0,Inmediata,1062,,7287,971,6664,4,545961,29,1,1,-16.522734,La Paz,-68.059807,$us,Achumani,0,168000,La Paz,2,Casa,Venta,,2013
Bella Vista,0,40002059,5831204,ENABLED,4,0,4,UC-542185, no social con 20% de aporte propio. ,09/04/2019,436,685,0,Inmediata,3154,,21634,2884,19784,2,542185,241,1,1,-16.531269,La Paz,-68.095062,$us,Bella Vista,0,570000,La Paz,2,Casa,Venta,,
Achumani Huacollo ,0,40002059,5831204,ENABLED,5,0,4,UC-544671, no social con 20% de aporte propio. ,15/04/2019,462,300,0,Inmediata,2102,,14422,1923,13189,3,544671,29,1,1,-16.52046,La Paz,-68.062073,$us,Achumani,0,380000,La Paz,2,Casa,Venta,,2009
"Villa Salome, Sector Antenas",0,40002059,5831204,ENABLED,5,0,6,UC-545031, no social con 20% de aporte propio. ,09/04/2019,300,170,0,Inmediata,1031,,7070,943,6466,2,545031,43,1,1,-16.492722,La Paz,-68.099922,$us,Pampahasi,0,163000,La Paz,1,Casa,Venta,,2019
Avenida del Escultor Cota Cota,0,40002059,5831204,ENABLED,5,0,5,UC-546174, no social con 20% de aporte propio. ,12/04/2019,371,382,0,Inmediata,1770,,12145,1619,11107,2,546174,35,1,1,-16.541605,La Paz,-68.057381,$us,Cota Cota,0,320000,La Paz,2,Casa,Venta,,
"Edificio de 7 pisos, 5 departamentos, uno de ellos Triplex.",0,40002059,5831204,ENABLED,8,0,14,UC-544221, no social con 20% de aporte propio. ,07/04/2019,600,102,0,Inmediata,2545,,17459,2327,15966,1,544221,48,1,1,-16.512918,La Paz,-68.140167,$us,Tembladerani,0,460000,La Paz,2,Casa,Venta,,2005
Calle Campos No. 132 esq. Av. Arce,0,40002059,5831204,ENABLED,5,0,16,UC-545176, no social con 20% de aporte propio. ,09/04/2019,699,241,0,06/2019,5256,,36056,4807,32974,1,545176,178,1,1,-16.511629,La Paz,-68.12162,$us,San Jorge,0,950000,La Paz,2,Casa,Venta,,1970
HERMOSA CASA EN VENTA,0,40002059,5831204,ENABLED,5,0,6,UC-546802, no social con 20% de aporte propio. ,29/04/2019,394,500,0,Inmediata,2545,,17459,2327,15966,2,546802,29,1,1,-16.52673,La Paz,-68.063828,$us,Achumani,0,460000,La Paz,2,Casa,Venta,,1997
Urbanización Las Brisas zona Cañuma Achocalla por la UPB ,0,40002059,5831204,ENABLED,3,0,3,UC-546602, no social con 20% de aporte propio. ,15/04/2019,180,445,0,Inmediata,1043,,7157,954,6545,2,546602,28,1,1,-16.576271,La Paz,-68.124672,$us,Achocalla,0,165000,La Paz,1,Casa,Venta,,2017
Mallasilla  Condominio  Mirasol,0,40002059,5831204,ENABLED,6,0,5,UC-451025, no social con 20% de aporte propio. ,22/04/2019,380,300,0,Inmediata,1815,2269.53,12449,1660,11385,4,451025,192,1,1,-16.568037,La Paz,-68.101189,$us,Mallasilla,0,328000,La Paz,2,Casa,Venta,,2015
Irpavi el vergel,0,40002059,5831204,ENABLED,5,0,4,UC-472816, no social con 20% de aporte propio. ,21/02/2019,374,400,0,Inmediata,1743,2188.48,11955,1594,10933,2,472816,37,1,1,-16.517033,La Paz,-68.087242,$us,Irpavi,0,315000,La Paz,2,Casa,Venta,,
FCV23021 – COMPRA TU CASA EN MALLASILLA,0,40002059,5831204,ENABLED,6,0,3,UC-496431, no social con 20% de aporte propio. ,24/04/2019,378,312,0,Inmediata,1604,2096.46,11007,1467,10066,2,496431,192,1,1,-16.562859,La Paz,-68.103386,$us,Mallasilla,0,290000,La Paz,2,Casa,Venta,,
Inmediaciones c/16 de Achumani,0,40002059,5831204,ENABLED,3,0,5,UC-507730, no social con 20% de aporte propio. ,29/04/2019,700,318,0,Inmediata,2656,3351.13,18218,2429,16660,0,507730,29,1,1,-16.522909,La Paz,-68.058556,$us,Achumani,0,480000,La Paz,2,Casa,Venta,,
RESIDENCIA EN VENTA : AUQUISAMAÑA,0,40002059,5831204,ENABLED,5,0,5,UC-451767, no social con 20% de aporte propio. ,22/02/2019,550,850,0,Inmediata,4149,5558.05,28465,3795,26032,3,451767,55,1,1,-16.547911,La Paz,-68.067444,$us,Auquisamaña,0,750000,La Paz,2,Casa,Venta,,1994
Achumani calle 39,0,40002059,5831204,ENABLED,4,0,3,UC-500005, no social con 20% de aporte propio. ,09/12/2018,300,420,0,Inmediata,1499,1653.28,10280,1370,9401,3,500005,29,1,1,-16.514046,La Paz,-68.059212,$us,Achumani,0,237000,La Paz,2,Casa,Venta,,
