address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
Achumani Calle 25,0,40002059,5831204,ENABLED,5,0,3,UC-510589, no social con 20% de aporte propio. ,19/04/2019,152,0,0,Inmediata,1012,1174.99,6940,925,6347,2,510589,29,2,1,-16.517899,La Paz,-68.056999,$us,Achumani,0,160000,La Paz,2,Departamento,Venta,,
FDV25465 – COMPRA TU DEPARTAMENTO EN SOPOCACHI,0,48463835,7064699,ENABLED,1,0,1,UC-507226, social. ,24/04/2019,0,0,0,Inmediata,492,575.98,3376,446,3057,0,507226,47,2,1,-16.509855,La Paz,-68.125801,$us,Sopocachi,0,82500,La Paz,2,Departamento,Venta,,
Calacoto,0,40002059,5831204,ENABLED,2,0,2,UC-506994, no social con 20% de aporte propio. ,03/01/2019,91,0,0,Inmediata,822,907.60,5639,752,5157,1,506994,32,2,1,-16.543009,La Paz,-68.072639,$us,Calacoto,0,130000,La Paz,2,Departamento,Venta,,
Av Landaeta esquina Caceres,0,40002059,5831204,ENABLED,2,0,3,UC-506932, no social con 20% de aporte propio. ,08/04/2019,125,0,0,Inmediata,790,872.69,5422,723,4958,0,506932,45,2,1,-16.510099,La Paz,-68.136818,$us,San Pedro,0,125000,La Paz,2,Departamento,Venta,,2008
Cota Cota,0,48463835,7064699,ENABLED,2,0,2,UC-507850, social. ,10/04/2019,90,0,0,Inmediata,704,837.78,4828,637,4373,1,507850,35,2,1,-16.5439,La Paz,-68.062592,$us,Cota Cota,0,118000,La Paz,2,Departamento,Venta,,
Achumani calle 36,0,48463835,7064699,SOLD,4,0,3,UC-507784, social. ,28/04/2019,156,0,0,Inmediata,704,872.69,4828,637,4373,1,507784,29,2,1,-16.515924,La Paz,-68.061104,$us,Achumani,0,118000,La Paz,2,Departamento,Venta,,
LUJOSO DEPARTAMENTO EN VENTA SAN MIGUEL,0,40002059,5831204,ENABLED,2,0,2,UC-506328, no social con 20% de aporte propio. ,28/12/2018,90,0,0,Inmediata,822,906.86,5639,752,5157,1,506328,237,2,1,-16.54353,La Paz,-68.079338,$us,San Miguel,0,130000,La Paz,1,Departamento,Venta,,2017
FDV25736 – COMPRA ESTE DEPARTAMENTO EN IRPAVI,0,40002059,5831204,ENABLED,4,0,3,UC-509407, no social con 20% de aporte propio. ,24/04/2019,133,0,0,Inmediata,917,1012.32,6290,838,5752,1,509407,37,2,1,-16.527239,La Paz,-68.086327,$us,Irpavi,0,145000,La Paz,2,Departamento,Venta,,
FDV17314 – COMPRA TU DEPARTAMENTO ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-465706, no social con 20% de aporte propio. ,24/04/2019,0,139000,0,Inmediata,904,993.50,6203,827,5672,1,465706,29,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,143000,La Paz,2,Departamento,Venta,,
Garzonier en venta Achumani,0,48463835,7064699,ENABLED,2,0,1,UC-421539, social. ,06/11/2018,76,0,0,Inmediata,495,571.49,3396,448,3076,0,421539,29,2,1,-16.522877,La Paz,-68.067467,$us,Achumani,0,83000,La Paz,1,Departamento,Venta,,
FDV16435 – COMPRA TU PENTHOUSE EN BATALLON COLORADOS,0,40002059,5831204,ENABLED,3,0,3,UC-450046, no social con 20% de aporte propio. ,24/04/2019,180,0,0,Inmediata,1438,1806.37,9868,1316,9024,0,450046,178,2,1,-16.503511,La Paz,-68.130486,$us,San Jorge,0,260000,La Paz,2,Departamento,Venta,,
Achumani Huayllani,0,44130787,6433059,ENABLED,3,0,2,UC-436373, social. ,21/08/2018,75,0,0,Inmediata,384,462.08,2634,345,2369,1,436373,29,2,1,-16.512056,La Paz,-68.056786,$us,Achumani,0,67000,La Paz,1,Departamento,Venta,,2017
"FDV11552 – DEPARTAMENTO EN VENTA, IRPAVI",0,40002059,5831204,ENABLED,3,0,3,UC-465892, no social con 20% de aporte propio. ,24/04/2019,164,0,0,Inmediata,1088,1194.98,7461,995,6823,2,465892,37,2,1,-16.519924,La Paz,-68.087959,$us,Irpavi,0,172000,La Paz,2,Departamento,Venta,,
"FDV11552 – DEPARTAMENTO EN VENTA, IRPAVI",0,40002059,5831204,ENABLED,3,0,3,UC-317361, no social con 20% de aporte propio. ,24/04/2019,164,0,0,Inmediata,1088,1295.53,7461,995,6823,2,317361,37,2,1,-16.519924,La Paz,-68.087959,$us,Irpavi,0,172000,La Paz,2,Departamento,Venta,,
"FDV10725 – GARZONIERS “B” EN PREVENTA, CALACOTO",0,48463835,7064699,ENABLED,1,0,1,UC-297632, social. ,24/04/2019,58,0,0,Inmediata,522,610.07,3578,472,3241,0,297632,32,2,1,-16.54298,La Paz,-68.085014,$us,Calacoto,0,87455,La Paz,2,Departamento,Venta,,
"FDV10770 – DEPARTAMENTO EN PREVENTA, CALACOTO",0,40002059,5831204,ENABLED,3,0,3,UC-465934, no social con 20% de aporte propio. ,24/04/2019,128,0,0,Inmediata,1153,1265.93,7910,1054,7234,0,465934,32,2,1,-16.54298,La Paz,-68.085014,$us,Calacoto,0,182360,La Paz,2,Departamento,Venta,,
"FDV10778 – DEPARTAMENTO EN PREVENTA, CALACOTO",0,40002059,5831204,ENABLED,4,1,4,UC-465933, no social con 20% de aporte propio. ,24/04/2019,232,0,0,Inmediata,1861,2334.91,12766,1702,11674,0,465933,32,2,1,-16.54298,La Paz,-68.085014,$us,Calacoto,0,336350,La Paz,2,Departamento,Venta,,
"FDV7495 – DEPARTAMENTOS EN VENTA, LOS ROSALES",0,40002059,5831204,ENABLED,3,0,3,UC-244203, no social con 20% de aporte propio. ,24/04/2019,135,0,0,Inmediata,835,972.86,5726,763,5236,1,244203,29,2,1,-16.511341,La Paz,-68.050804,$us,Achumani,0,132000,La Paz,2,Departamento,Venta,,
FDV5943 – COMPRA TU PENTHOUSE EN LA FUERZA NAVAL,0,40002059,5831204,ENABLED,6,0,4,UC-220582, no social con 20% de aporte propio. ,24/04/2019,338,0,0,Inmediata,1936,2579.57,13284,1771,12148,2,220582,32,2,1,-16.53743,La Paz,-68.073395,$us,Calacoto,0,350000,La Paz,2,Departamento,Venta,,
"FDV11651 – DEPARTAMENTO EN VENTA, COTA COTA",0,40002059,5831204,ENABLED,3,1,3,UC-465885, no social con 20% de aporte propio. ,24/04/2019,183,0,0,Inmediata,1005,1104.66,6897,919,6307,2,465885,35,2,1,-16.540758,La Paz,-68.063416,$us,Cota Cota,0,159000,La Paz,2,Departamento,Venta,,
"FDV10756 – DEPARTAMENTO EN PREVENTA, CALACOTO",0,40002059,5831204,ENABLED,2,0,2,UC-465935, no social con 20% de aporte propio. ,24/04/2019,99,0,0,Inmediata,889,976.38,6101,813,5579,0,465935,32,2,1,-16.539984,La Paz,-68.08651,$us,Calacoto,0,140650,La Paz,2,Departamento,Venta,,
"FDV10770 – DEPARTAMENTO EN PREVENTA, CALACOTO",0,40002059,5831204,ENABLED,3,0,3,UC-297987, no social con 20% de aporte propio. ,24/04/2019,128,0,0,Inmediata,1153,1265.93,7910,1054,7234,0,297987,32,2,1,-16.54298,La Paz,-68.085014,$us,Calacoto,0,182360,La Paz,2,Departamento,Venta,,
"FDV6540 – DEPARTAMENTO EN VENTA, LOMAS DE ACHUMANI",0,48463835,7064699,ENABLED,3,0,3,UC-466057, social. ,24/04/2019,176,0,0,Inmediata,704,819.81,4828,637,4373,2,466057,29,2,1,-16.530178,La Paz,-68.056488,$us,Achumani,0,118000,La Paz,2,Departamento,Venta,,
"FDV6704 – PENTHOUSE EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-466052, no social con 20% de aporte propio. ,24/04/2019,270,0,0,Inmediata,1246,1368.67,8545,1139,7815,2,466052,41,2,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,197000,La Paz,2,Departamento,Venta,,
"FDV7495 – DEPARTAMENTOS EN VENTA, LOS ROSALES",0,40002059,5831204,ENABLED,3,0,3,UC-466032, no social con 20% de aporte propio. ,24/04/2019,135,0,0,Inmediata,835,917.08,5726,763,5236,1,466032,29,2,1,-16.511341,La Paz,-68.050804,$us,Achumani,0,132000,La Paz,2,Departamento,Venta,,
"FDV6704 – PENTHOUSE EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-223643, no social con 20% de aporte propio. ,24/04/2019,270,0,0,Inmediata,1246,1451.93,8545,1139,7815,2,223643,41,2,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,197000,La Paz,2,Departamento,Venta,,
Lomas de Achumani,0,40002059,5831204,ENABLED,3,1,3,UC-119629, no social con 20% de aporte propio. ,19/05/2017,150,0,1,Inmediata,790,,5422,723,4958,1,119629,29,2,1,-16.522648,La Paz,-68.05365,$us,Achumani,0,125000,La Paz,1,Departamento,Venta,,2017
"Achumani C/26, Urb. Pamirpampa",0,40002059,5831204,ENABLED,4,1,3,UC-119611, no social con 20% de aporte propio. ,19/05/2017,0,0,0,Inmediata,904,,6203,827,5672,1,119611,29,2,1,-16.524458,La Paz,-68.06794,$us,Achumani,0,143000,La Paz,1,Departamento,Venta,,2017
"FDV3284 – DEPARTAMENTO EN VENTA, LOS PINOS",0,48463835,7064699,ENABLED,2,1,2,UC-164638, social. ,10/11/2017,91,0,1,Inmediata,579,,3969,524,3594,1,164638,52,2,1,-16.543787,La Paz,-68.066109,$us,Los Pinos,0,97000,La Paz,2,Departamento,Venta,,
Alto Auquisamaña,0,40002059,5831204,ENABLED,4,1,3,UC-119610, no social con 20% de aporte propio. ,19/05/2017,160,0,0,Inmediata,1062,,7287,971,6664,1,119610,55,2,1,-16.546633,La Paz,-68.077934,$us,Auquisamaña,0,168000,La Paz,2,Departamento,Venta,,
Calle Estado Barbados a media cuadra de la avenida Iturralde,0,40002059,5831204,ENABLED,3,1,3,UC-128709, no social con 20% de aporte propio. ,12/06/2017,160,0,1,Inmediata,885,,6073,810,5553,0,128709,41,2,1,-16.490191,La Paz,-68.124565,$us,Miraflores,0,140000,La Paz,1,Departamento,Venta,,
Irpavi avenida Ovando candia.,0,44130787,6433059,ENABLED,1,0,1,UC-119668, social. ,07/10/2017,50,0,1,12/2017,310,,2123,278,1909,0,119668,37,2,1,-16.518145,La Paz,-68.085876,$us,Irpavi,0,54000,La Paz,1,Departamento,Venta,,2017
"Villa Fatima, frente al Shopping La Cumbre.",0,40002059,5831204,ENABLED,3,0,3,UC-119580, no social con 20% de aporte propio. ,19/05/2017,190,0,0,Inmediata,948,,6506,867,5950,0,119580,50,2,1,-16.480074,La Paz,-68.121086,$us,Villa Fatima,0,150000,La Paz,1,Departamento,Venta,,
"FDO295 – DEPARTAMENTO EN VENTA, SAN ALBERTO",0,40002059,5831204,ENABLED,4,0,3,UC-89633, no social con 20% de aporte propio. ,24/04/2019,238,0,0,Inmediata,1505,1754.10,10323,1376,9441,1,89633,37,2,1,-16.536278,La Paz,-68.091301,$us,Irpavi,0,238000,La Paz,2,Departamento,Venta,,
"FDO134 – DEPARTAMENTOS EN VENTA, LA ARBOLEDA",0,40002059,5831204,ENABLED,3,0,3,UC-466156, no social con 20% de aporte propio. ,24/04/2019,228,0,0,Inmediata,1599,2007.84,10969,1462,10031,0,466156,55,2,1,-16.545807,La Paz,-68.067513,$us,Auquisamaña,0,289000,La Paz,2,Departamento,Venta,,
"FDV133 – DEPARTAMENTOS EN VENTA, LA ARBOLEDA",0,40002059,5831204,ENABLED,3,0,3,UC-89896, no social con 20% de aporte propio. ,24/04/2019,187,0,0,Inmediata,1416,1650.92,9716,1295,8886,0,89896,55,2,1,-16.545807,La Paz,-68.067513,$us,Auquisamaña,0,224000,La Paz,2,Departamento,Venta,,
Sopocachi Av. Ecuador,0,40002059,5831204,ENABLED,3,0,8,UC-119670, no social con 20% de aporte propio. ,19/05/2017,229,0,0,Inmediata,2434,,16700,2226,15272,0,119670,47,2,1,-16.510761,La Paz,-68.127495,$us,Sopocachi,0,440000,La Paz,1,Departamento,Venta,,
"FDO295 – DEPARTAMENTO EN VENTA, SAN ALBERTO",0,40002059,5831204,ENABLED,4,0,3,UC-466150, no social con 20% de aporte propio. ,24/04/2019,238,0,0,Inmediata,1505,1653.52,10323,1376,9441,1,466150,37,2,1,-16.536278,La Paz,-68.091301,$us,Irpavi,0,238000,La Paz,2,Departamento,Venta,,
Laguna Cota cota ,0,46968630,6846739,ENABLED,3,0,,UC-96386, social. ,04/04/2017,120,0,0,Inmediata,726,,4982,631,4328,1,96386,35,2,1,-16.542141,La Paz,-68.063683,$us,Cota Cota,0,118000,La Paz,2,Departamento,Venta,,2005
"FDV127 – DEPARTAMENTOS EN VENTA, LA ARBOLEDA",0,40002059,5831204,ENABLED,3,0,3,UC-89897, no social con 20% de aporte propio. ,24/04/2019,166,0,0,Inmediata,1163,1356.11,7981,1064,7299,0,89897,55,2,1,-16.545807,La Paz,-68.067513,$us,Auquisamaña,0,184000,La Paz,2,Departamento,Venta,,
"FDO134 – DEPARTAMENTOS EN VENTA, LA ARBOLEDA",0,40002059,5831204,ENABLED,3,0,3,UC-89895, no social con 20% de aporte propio. ,24/04/2019,228,0,0,Inmediata,1599,1993.15,10969,1462,10031,0,89895,55,2,1,-16.545807,La Paz,-68.067513,$us,Auquisamaña,0,289000,La Paz,2,Departamento,Venta,,
"FDV1662 – DEPARTAMENTO EN VENTA, SAN JORGE",0,40002059,5831204,ENABLED,3,0,3,UC-466133, no social con 20% de aporte propio. ,24/04/2019,189,0,0,Inmediata,1233,1354.77,8458,1128,7735,1,466133,47,2,1,-16.508911,La Paz,-68.129295,$us,Sopocachi,0,195000,La Paz,2,Departamento,Venta,,
"FDV1662 – DEPARTAMENTO EN VENTA, SAN JORGE",0,40002059,5831204,ENABLED,3,0,3,UC-128938, no social con 20% de aporte propio. ,24/04/2019,189,0,0,Inmediata,1233,1437.19,8458,1128,7735,1,128938,47,2,1,-16.508911,La Paz,-68.129295,$us,Sopocachi,0,195000,La Paz,2,Departamento,Venta,,
"FDA1759 – DEPARTAMENTO EN VENTA, LOMAS DE ACHUMANI",0,40002059,5831204,ENABLED,3,1,4,UC-190284, no social con 20% de aporte propio. ,28/10/2017,168,0,0,Inmediata,790,,5422,723,4958,1,190284,29,2,1,-16.524574,La Paz,-68.05584,$us,Achumani,0,125000,La Paz,2,Departamento,Venta,,
Calle Gobles Esq. Calle 2,0,40002059,5831204,ENABLED,3,0,3,UC-145315, no social con 20% de aporte propio. ,25/04/2019,144,0,1,Inmediata,790,,5422,723,4958,2,145315,37,2,1,-16.528448,La Paz,-68.083511,$us,Irpavi,0,125000,La Paz,2,Departamento,Venta,,2008
"FDV2987 – DEPARTAMENTO EN VENTA, IRPAVI",0,40002059,5831204,ENABLED,3,0,3,UC-150767, no social con 20% de aporte propio. ,26/10/2017,136,0,1,Inmediata,822,,5639,752,5157,2,150767,37,2,1,-16.524183,La Paz,-68.084267,$us,Irpavi,0,130000,La Paz,2,Departamento,Venta,,
"FDV2943 – DEPARTAMENTO EN VENTA, JURENCO",0,48463835,7064699,ENABLED,3,0,4,UC-150205, social. ,12/10/2017,152,0,1,Inmediata,585,,4010,529,3631,1,150205,29,2,1,-16.50992,La Paz,-68.057526,$us,Achumani,0,98000,La Paz,2,Departamento,Venta,,
"Achumani, c/32.Edif. Viareggio",0,48463835,7064699,ENABLED,2,0,1,UC-119613, social. ,19/05/2017,64,0,0,Inmediata,501,,3437,454,3113,0,119613,29,2,1,-16.518328,La Paz,-68.062187,$us,Achumani,0,84000,La Paz,2,Departamento,Venta,,
Villa Fatima,0,40002059,5831204,ENABLED,1,0,1,UC-100897, no social con 20% de aporte propio. ,11/04/2017,0,0,1,Inmediata,5256,,36056,4700,32243,0,100897,50,2,1,-16.47839,La Paz,-68.122047,$us,Villa Fatima,0,950000,La Paz,1,Departamento,Venta,,
Av. Costanera y c/2 Los Pinos,0,40002059,5831204,ENABLED,3,1,3,UC-119622, no social con 20% de aporte propio. ,19/05/2017,145,0,0,Inmediata,1088,,7461,995,6823,1,119622,52,2,1,-16.546829,La Paz,-68.074356,$us,Los Pinos,0,172000,La Paz,2,Departamento,Venta,,
Achumani ,0,40002059,5831204,ENABLED,2,0,3,UC-119645, no social con 20% de aporte propio. ,19/05/2017,160,0,1,Inmediata,873,,5986,798,5474,2,119645,29,2,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,138000,La Paz,1,Departamento,Venta,,
Lomas de achumani,0,48463835,7064699,ENABLED,3,1,3,UC-119643, social. ,02/10/2017,150,0,1,Inmediata,477,,3273,432,2964,1,119643,29,2,1,-16.52092,La Paz,-68.053177,$us,Achumani,0,80000,La Paz,1,Departamento,Venta,,
"ACHUMANI, Urb. PAMIRPAMPA",0,40002059,5831204,ENABLED,3,1,2,UC-119618, no social con 20% de aporte propio. ,19/05/2017,245,0,0,Inmediata,1075,,7374,983,6744,1,119618,29,2,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,170000,La Paz,1,Departamento,Venta,,
CALACOTO,1,40002059,5831204,ENABLED,3,1,4,UC-119646, no social con 20% de aporte propio. ,19/05/2017,220,0,1,Inmediata,1604,,11007,1467,10066,1,119646,32,2,1,-16.54298,La Paz,-68.085014,$us,Calacoto,0,290000,La Paz,2,Departamento,Venta,,
"FDV3668 – DEPARTAMENTO EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,3,1,3,UC-172319, no social con 20% de aporte propio. ,26/10/2017,142,0,1,Inmediata,929,,6376,850,5831,1,172319,29,2,1,-16.515009,La Paz,-68.062553,$us,Achumani,0,147000,La Paz,2,Departamento,Venta,,
Calle Figueroa,0,40002059,5831204,ENABLED,4,0,8,UC-119636, no social con 20% de aporte propio. ,19/05/2017,240,0,1,Inmediata,1423,,9760,1301,8925,0,119636,44,2,1,-16.494408,La Paz,-68.138535,$us,Centro,0,225000,La Paz,2,Departamento,Venta,,
"Sopocachi, C/ Chirveches y Aspiazu",0,48463835,7064699,ENABLED,2,0,3,UC-162752, social. ,27/09/2017,87,0,1,Inmediata,507,,3478,459,3150,0,162752,47,2,1,-16.510761,La Paz,-68.127495,$us,Sopocachi,0,85000,La Paz,2,Departamento,Venta,,
"FDV3454 – MONOAMBIENTE EN VENTA, ACHUMANI",0,44130787,6433059,ENABLED,1,1,1,UC-164619, social. ,07/10/2017,30,0,0,Inmediata,244,,1671,219,1503,1,164619,29,2,1,-16.524883,La Paz,-68.069717,$us,Achumani,0,42500,La Paz,2,Departamento,Venta,,
"FDV3879 – DEPARTAMENTO EN VENTA, OBRAJES",0,44130787,6433059,ENABLED,1,0,1,UC-172302, social. ,12/10/2017,45,0,0,Inmediata,373,,2556,335,2298,0,172302,42,2,1,-16.522161,La Paz,-68.113617,$us,Obrajes,0,65000,La Paz,2,Departamento,Venta,,
"FDV3574 – PENTHOUSE EN VENTA, CALACOTO",0,40002059,5831204,ENABLED,3,0,3,UC-172329, no social con 20% de aporte propio. ,06/11/2017,245,0,1,Inmediata,1438,,9868,1316,9024,2,172329,32,2,1,-16.537184,La Paz,-68.075737,$us,Calacoto,0,260000,La Paz,2,Departamento,Venta,,
"FDV3598 – DEPARTAMENTO EN VENTA, CALACOTO",0,48463835,7064699,ENABLED,2,1,2,UC-172327, social. ,26/10/2017,75,0,1,Inmediata,650,,4460,589,4039,1,172327,32,2,1,-16.539709,La Paz,-68.090813,$us,Calacoto,0,109000,La Paz,2,Departamento,Venta,,
"FDV4449 – DEPARTAMENTO EN VENTA, SOPOCACHI",0,48463835,7064699,ENABLED,2,1,2,UC-185080, social. ,15/11/2017,78,0,0,Inmediata,686,,4705,621,4261,1,185080,47,2,1,-16.505129,La Paz,-68.131836,$us,Sopocachi,0,115000,La Paz,2,Departamento,Venta,,
Irpavi,0,46605679,6793831,ENABLED,3,1,3,UC-250042, social. ,17/02/2018,153,0,1,Inmediata,744,854.83,5106,679,4655,1,250042,37,2,1,-16.510618,La Paz,-68.085762,$us,Irpavi,0,120000,La Paz,1,Departamento,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,1,3,UC-250050, no social con 20% de aporte propio. ,17/02/2018,220,0,0,Inmediata,1062,1196.77,7287,971,6664,1,250050,29,2,1,-16.517694,La Paz,-68.063026,$us,Achumani,0,168000,La Paz,2,Departamento,Venta,,
Los Pinos calle 6,0,40002059,5831204,ENABLED,3,0,5,UC-176904, no social con 20% de aporte propio. ,05/10/2017,172,0,0,Inmediata,1043,,7157,954,6545,1,176904,52,2,1,-16.545212,La Paz,-68.072563,$us,Los Pinos,0,165000,La Paz,2,Departamento,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,1,3,UC-250053, no social con 20% de aporte propio. ,17/02/2018,143,0,0,Inmediata,1005,1132.66,6897,919,6307,1,250053,29,2,1,-16.528461,La Paz,-68.071243,$us,Achumani,0,159000,La Paz,1,Departamento,Venta,,2018
Man Cesped # 100,0,40002059,5831204,ENABLED,3,0,3,UC-169943, no social con 20% de aporte propio. ,23/09/2017,0,0,1,Inmediata,1174,,8052,1073,7364,1,169943,39,2,1,-16.548664,La Paz,-68.083237,$us,La Florida,0,185640,La Paz,1,Departamento,Venta,,
Irpavi calle 13,0,40002059,5831204,ENABLED,3,0,3,UC-184726, no social con 20% de aporte propio. ,07/10/2017,130,0,1,Inmediata,917,,6290,838,5752,0,184726,37,2,1,-16.527433,La Paz,-68.083572,$us,Irpavi,0,145000,La Paz,1,Departamento,Venta,,2017
Achumani calle 32,0,40002059,5831204,ENABLED,4,1,3,UC-242256, no social con 20% de aporte propio. ,05/02/2018,220,0,1,Inmediata,1062,1226.59,7287,971,6664,1,242256,29,2,1,-16.518885,La Paz,-68.063911,$us,Achumani,0,168000,La Paz,2,Departamento,Venta,,
"FDV4494 – DEPARTAMENTO EN VENTA, ACHUMANI",0,48463835,7064699,ENABLED,2,0,2,UC-466097, social. ,24/04/2019,110,0,0,Inmediata,668,826.76,4583,605,4150,1,466097,29,2,1,-16.518847,La Paz,-68.06443,$us,Achumani,0,112000,La Paz,2,Departamento,Venta,,
"FDV4777 – DEPARTAMENTO EN VENTA, COTA COTA",0,48463835,7064699,ENABLED,3,1,3,UC-191683, social. ,16/11/2017,126,0,1,Inmediata,564,,3867,510,3502,0,191683,35,2,1,-16.540394,La Paz,-68.054558,$us,Cota Cota,0,94500,La Paz,2,Departamento,Venta,,
"FDV4494 – DEPARTAMENTO EN VENTA, ACHUMANI",0,48463835,7064699,ENABLED,2,0,2,UC-187454, social. ,24/04/2019,110,0,0,Inmediata,668,877.05,4583,605,4150,1,187454,29,2,1,-16.518847,La Paz,-68.06443,$us,Achumani,0,112000,La Paz,2,Departamento,Venta,,
Cota Cota calle 30,0,48463835,7064699,ENABLED,3,0,3,UC-195407, social. ,31/10/2017,108,0,1,Inmediata,656,,4501,594,4076,1,195407,35,2,1,-16.540903,La Paz,-68.063438,$us,Cota Cota,0,110000,La Paz,2,Departamento,Venta,,
"FDV4941 – GARZONIER EN VENTA, OBRAJES",0,44130787,6433059,ENABLED,,0,1,UC-195038, social. ,06/11/2017,50,0,0,Inmediata,381,,2615,343,2351,0,195038,42,2,1,-16.523582,La Paz,-68.112831,$us,Obrajes,0,66500,La Paz,2,Departamento,Venta,,
"FDV4893 – DUPLEX EN VENTA, LOS PINOS",0,40002059,5831204,ENABLED,3,1,3,UC-195042, no social con 20% de aporte propio. ,09/11/2017,178,0,0,Inmediata,948,,6506,867,5950,1,195042,52,2,1,-16.544792,La Paz,-68.067665,$us,Los Pinos,0,150000,La Paz,2,Departamento,Venta,,
"FDV5237 – DEPARTAMENTO EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,3,0,3,UC-200196, no social con 20% de aporte propio. ,24/04/2019,170,0,0,Inmediata,911,993.13,6246,833,5712,2,200196,41,2,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,144000,La Paz,1,Departamento,Venta,,
CALLE 30 DE COTA COTA,0,40002059,5831204,ENABLED,4,1,3,UC-197259, no social con 20% de aporte propio. ,13/11/2017,245,0,1,Inmediata,1265,,8675,1156,7934,1,197259,35,2,1,-16.540894,La Paz,-68.063416,$us,Cota Cota,0,200000,La Paz,2,Departamento,Venta,,
Av. Arce,0,40002059,5831204,ENABLED,2,0,2,UC-196751, no social con 20% de aporte propio. ,06/12/2017,135,0,0,Inmediata,790,,5422,723,4958,1,196751,47,2,1,-16.510288,La Paz,-68.123245,$us,Sopocachi,0,125000,La Paz,2,Departamento,Venta,,
Achumani zona la suiza.,0,40002059,5831204,ENABLED,3,1,4,UC-210540, no social con 20% de aporte propio. ,06/12/2017,235,0,1,Inmediata,1119,1292.30,7678,1023,7021,1,210540,29,2,1,-16.522516,La Paz,-68.057182,$us,Achumani,0,177000,La Paz,1,Departamento,Venta,,2017
"FDV5276 – DUPLEX EN VENTA, HUAYLLANI",0,46605679,6793831,ENABLED,3,0,3,UC-466081, social. ,24/04/2019,150,0,0,Inmediata,744,833.71,5106,679,4655,1,466081,29,2,1,-16.508364,La Paz,-68.049164,$us,Achumani,0,120000,La Paz,2,Departamento,Venta,,
Cota Cota calle 31,0,44130787,6433059,ENABLED,3,1,2,UC-204259, social. ,16/04/2018,70,0,1,12/2018,375,487.66,2575,338,2316,0,204259,35,2,1,-16.542656,La Paz,-68.061996,$us,Cota Cota,0,65500,La Paz,1,Departamento,Venta,,2017
Plaza del scout Miraflores,0,48463835,7064699,ENABLED,1,0,3,UC-195995, social. ,28/10/2017,80,0,0,Inmediata,507,,3478,459,3150,0,195995,41,2,1,-16.504726,La Paz,-68.116188,$us,Miraflores,0,85000,La Paz,2,Departamento,Venta,,2005
"FDV5276 – DUPLEX EN VENTA, HUAYLLANI",0,46605679,6793831,ENABLED,3,0,3,UC-201770, social. ,24/04/2019,150,0,0,Inmediata,744,884.42,5106,679,4655,1,201770,29,2,1,-16.508364,La Paz,-68.049164,$us,Achumani,0,120000,La Paz,2,Departamento,Venta,,
"$us 28.000 ACHUMANI 3,2y1 dor ",0,44130787,6433059,ENABLED,1,1,1,UC-205435, social. ,26/03/2019,43,0,1,Inmediata,160,182.07,1101,144,990,20,205435,29,2,1,-16.521624,La Paz,-68.06221,$us,Achumani,1,28000,La Paz,1,Departamento,Venta,,2019
Irpavi,0,40002059,5831204,ENABLED,4,1,3,UC-210552, no social con 20% de aporte propio. ,06/12/2017,150,0,0,Inmediata,961,1109.77,6593,879,6029,1,210552,37,2,1,-16.530594,La Paz,-68.083618,$us,Irpavi,0,152000,La Paz,2,Departamento,Venta,,
Irpavi calle 10,0,40002059,5831204,ENABLED,4,1,3,UC-210541, no social con 20% de aporte propio. ,06/12/2017,230,0,0,Inmediata,1195,1379.91,8198,1093,7497,1,210541,37,2,1,-16.520695,La Paz,-68.087074,$us,Irpavi,0,189000,La Paz,2,Departamento,Venta,,
Obrajes calle 0,0,40002059,5831204,ENABLED,4,0,3,UC-259605, no social con 20% de aporte propio. ,02/09/2018,0,0,1,10/2018,942,1027.61,6463,862,5910,2,259605,42,2,1,-16.522093,La Paz,-68.113716,$us,Obrajes,0,149000,La Paz,2,Departamento,Venta,,
"FDV8272 – DEPARTAMENTO EN VENTA, IRPAVI",0,40002059,5831204,ENABLED,3,0,3,UC-466016, no social con 20% de aporte propio. ,24/04/2019,230,0,0,Inmediata,1119,1229.72,7678,1023,7021,1,466016,37,2,1,-16.520346,La Paz,-68.086555,$us,Irpavi,0,177000,La Paz,2,Departamento,Venta,,
