address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
"Los Pinos, Bloque 9 Depto. 202",0,48463835,7064699,ENABLED,2,0,3,UC-532160, social. ,06/03/2019,79,0,Inmediata,519,,3560,470,3224,0,532160,2,1,-16.54431,La Paz,-68.075089,$us,Los Pinos,0,87000,La Paz,2,Departamento,Venta,,
FDV30007 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,3,1,3,UC-536469, no social con 20% de aporte propio. ,24/04/2019,160,0,Inmediata,948,,6506,867,5950,1,536469,2,1,-16.535313,La Paz,-68.072075,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
31 de cota cota,0,44130787,6433059,ENABLED,1,0,1,UC-535196, social. ,14/03/2019,46,0,Inmediata,431,,2960,388,2662,1,535196,2,1,-16.541513,La Paz,-68.06234,$us,Cota Cota,0,75281,La Paz,1,Departamento,Venta,,2018
C/Andres Bello Cota Cota Torres Monterrey ,0,40002059,5831204,ENABLED,3,0,3,UC-531153, no social con 20% de aporte propio. ,07/03/2019,99,0,Inmediata,790,,5422,723,4958,1,531153,2,1,-16.539577,La Paz,-68.063499,$us,Cota Cota,0,125000,La Paz,1,Departamento,Venta,,2019
FDV30040 – COMPRA TU DEPARTAMENTO EN BAJO SEGUENCOMA,0,44130787,6433059,ENABLED,1,0,1,UC-536465, social. ,24/04/2019,49,0,Inmediata,355,,2438,320,2192,0,536465,2,1,-16.541954,La Paz,-68.097305,$us,Seguencoma,0,62000,La Paz,2,Departamento,Venta,,
Garzonier en venta ,0,44130787,6433059,ENABLED,1,0,1,UC-535273, social. ,14/03/2019,60,0,Inmediata,344,,2359,309,2122,1,535273,2,1,-16.542665,La Paz,-68.063408,$us,Cota Cota,0,60000,La Paz,1,Departamento,Venta,,2019
FDV29942 – COMPRA TU DEPARTAMENTO EN ALTO CALACOTO,0,40002059,5831204,ENABLED,3,0,3,UC-536464, no social con 20% de aporte propio. ,24/04/2019,135,0,Inmediata,885,,6073,810,5553,1,536464,2,1,-16.544783,La Paz,-68.054695,$us,Chasquipampa,0,140000,La Paz,2,Departamento,Venta,,
Irpavi,0,40002059,5831204,ENABLED,,0,,UC-534527, no social con 20% de aporte propio. ,26/04/2019,0,0,Inmediata,885,,6073,810,5553,1,534527,2,1,-16.524309,La Paz,-68.086891,$us,Irpavi,0,140000,La Paz,2,Departamento,Venta,,
FDV29942 – COMPRA TU DEPARTAMENTO EN ALTO CALACOTO,0,40002059,5831204,ENABLED,3,0,3,UC-536462, no social con 20% de aporte propio. ,24/04/2019,135,0,Inmediata,885,,6073,810,5553,1,536462,2,1,-16.544783,La Paz,-68.054695,$us,Chasquipampa,0,140000,La Paz,2,Departamento,Venta,,
IRPAVI ,0,40002059,5831204,ENABLED,3,0,2,UC-534224, no social con 20% de aporte propio. ,12/03/2019,84,0,Inmediata,803,,5509,734,5038,1,534224,2,1,-16.514687,La Paz,-68.087425,$us,Irpavi,0,127000,La Paz,2,Departamento,Venta,,
ACHUMANI,0,46605679,6793831,ENABLED,2,0,2,UC-534189, social. ,12/03/2019,125,0,Inmediata,757,,5191,690,4732,1,534189,2,1,-16.524441,La Paz,-68.067558,$us,Achumani,0,122000,La Paz,2,Departamento,Venta,,2011
Los Pinos Calle 25,0,40002059,5831204,ENABLED,4,0,3,UC-534106, no social con 20% de aporte propio. ,12/03/2019,120,0,Inmediata,854,,5856,781,5355,1,534106,2,1,-16.543186,La Paz,-68.075172,$us,Los Pinos,0,135000,La Paz,2,Departamento,Venta,,2000
ACHUMANI,0,46605679,6793831,ENABLED,2,0,2,UC-534194, social. ,12/03/2019,125,0,Inmediata,757,,5191,690,4732,1,534194,2,1,-16.521643,La Paz,-68.065453,$us,Achumani,0,122000,La Paz,2,Departamento,Venta,,2011
ALTO IRPAVI ,0,48463835,7064699,ENABLED,2,0,2,UC-534556, social. ,13/03/2019,80,0,05/2019,489,,3355,443,3039,1,534556,2,1,-16.517925,La Paz,-68.084183,$us,Alto Irpavi,0,82000,La Paz,1,Departamento,Venta,,
"CALACOTO, CALLE 25, CERCA AL COLEGIO MONTESSORI",0,46605679,6793831,ENABLED,4,0,3,UC-534456, social. ,13/03/2019,115,0,Inmediata,768,,5267,700,4802,1,534456,2,1,-16.547005,La Paz,-68.068092,$us,Auquisamaña,0,123800,La Paz,1,Departamento,Venta,,2019
FDV30090 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-536456, no social con 20% de aporte propio. ,24/04/2019,168,0,Inmediata,1069,,7331,977,6704,1,536456,2,1,-16.518366,La Paz,-68.062157,$us,Achumani,0,169000,La Paz,2,Departamento,Venta,,
"Calacoto, Calle 25",0,40002059,5831204,ENABLED,4,0,3,UC-534192, no social con 20% de aporte propio. ,12/03/2019,210,0,01/2019,1654,,11348,1513,10378,1,534192,2,1,-16.545925,La Paz,-68.06781,$us,Auquisamaña,0,299000,La Paz,2,Departamento,Venta,,2015
San miguel,0,40002059,5831204,ENABLED,3,0,3,UC-534251, no social con 20% de aporte propio. ,12/03/2019,177,0,Inmediata,1182,,8111,1081,7418,1,534251,2,1,-16.541742,La Paz,-68.078636,$us,San Miguel,0,187000,La Paz,2,Departamento,Venta,,
7 de irpavi,0,48463835,7064699,ENABLED,3,0,3,UC-535283, social. ,14/03/2019,92,0,Inmediata,593,,4071,537,3687,1,535283,2,1,-16.528225,La Paz,-68.086525,$us,Irpavi,0,99500,La Paz,1,Departamento,Venta,,2018
FDV30090 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-536454, no social con 20% de aporte propio. ,24/04/2019,168,0,Inmediata,1069,,7331,977,6704,1,536454,2,1,-16.518366,La Paz,-68.062157,$us,Achumani,0,169000,La Paz,2,Departamento,Venta,,
$us.57.000.-  GARZONIER CALACOTO EN VENTA,0,44130787,6433059,ENABLED,1,0,1,UC-536717, social. ,18/03/2019,39,0,Inmediata,327,,2241,294,2015,0,536717,2,1,-16.541265,La Paz,-68.075279,$us,Los Pinos,0,57000,La Paz,1,Departamento,Venta,,2018
Calle 4 Obrajes ,0,44130787,6433059,ENABLED,1,0,1,UC-534680, social. ,13/03/2019,56,0,Inmediata,418,,2870,376,2581,0,534680,2,1,-16.524658,La Paz,-68.110794,$us,Obrajes,0,73000,La Paz,1,Departamento,Venta,,2017
Calacoto,0,40002059,5831204,ENABLED,5,0,4,UC-537434, no social con 20% de aporte propio. ,01/04/2019,216,0,Inmediata,1521,,10437,1391,9545,1,537434,2,1,-16.541162,La Paz,-68.087059,$us,Calacoto,0,275000,La Paz,2,Departamento,Venta,,2010
Calle 15 de Calacoto ,0,46605679,6793831,ENABLED,2,0,2,UC-537114, social. ,19/03/2019,90,0,Inmediata,744,,5106,679,4655,1,537114,2,1,-16.543995,La Paz,-68.084755,$us,Calacoto,0,120000,La Paz,2,Departamento,Venta,,2013
Departamento en venta San Miguel ,0,48463835,7064699,ENABLED,2,0,1,UC-537234, social. ,19/03/2019,60,0,Inmediata,495,,3396,448,3076,0,537234,2,1,-16.544024,La Paz,-68.079163,$us,San Miguel,0,83000,La Paz,1,Departamento,Venta,,2019
Departamento en venta Irpavi ,0,48463835,7064699,ENABLED,3,0,3,UC-537246, social. ,19/03/2019,94,0,Inmediata,593,,4071,537,3687,1,537246,2,1,-16.527237,La Paz,-68.086952,$us,Irpavi,0,99500,La Paz,1,Departamento,Venta,,2019
Calle 27 los pinos,0,40002059,5831204,ENABLED,5,0,3,UC-537098, no social con 20% de aporte propio. ,19/03/2019,178,0,Inmediata,1012,,6940,925,6347,1,537098,2,1,-16.543913,La Paz,-68.066032,$us,Los Pinos,0,160000,La Paz,2,Departamento,Venta,,2014
FDV30463 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-537811, no social con 20% de aporte propio. ,24/04/2019,0,0,Inmediata,1138,,7808,1041,7140,1,537811,2,1,-16.530403,La Paz,-68.067749,$us,Achumani,0,180000,La Paz,2,Departamento,Venta,,
Departamento en venta Los Pinos ,0,46605679,6793831,ENABLED,2,0,2,UC-537567, social. ,20/03/2019,97,0,Inmediata,773,,5300,704,4832,1,537567,2,1,-16.544804,La Paz,-68.071571,$us,Los Pinos,0,124570,La Paz,1,Departamento,Venta,,2019
FDV30463 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-537809, no social con 20% de aporte propio. ,24/04/2019,0,0,Inmediata,1138,,7808,1041,7140,1,537809,2,1,-16.530403,La Paz,-68.067749,$us,Achumani,0,180000,La Paz,2,Departamento,Venta,,
Achumani calle 32 Nº200 Dpto.14,0,40002059,5831204,ENABLED,3,0,3,UC-535263, no social con 20% de aporte propio. ,03/04/2019,158,0,Inmediata,1069,,7331,977,6704,1,535263,2,1,-16.518454,La Paz,-68.062302,$us,Achumani,0,11111,La Paz,2,Departamento,Venta,,2011
IMPERDIBLE !!,0,48463835,7064699,ENABLED,3,0,3,UC-538725, social. ,22/03/2019,127,0,Inmediata,647,,4440,586,4021,1,538725,2,1,-16.544106,La Paz,-68.072624,$us,Los Pinos,0,108500,La Paz,1,Departamento,Venta,,2018
FDV30514 – COMPRA TU DEPARTAMENTO EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,3,UC-538238, no social con 20% de aporte propio. ,24/04/2019,160,0,Inmediata,882,,6052,807,5534,1,538238,2,1,-16.542505,La Paz,-68.100075,$us,Seguencoma,0,139520,La Paz,2,Departamento,Venta,,
FDV30514 – COMPRA TU DEPARTAMENTO EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,3,UC-538237, no social con 20% de aporte propio. ,24/04/2019,160,0,Inmediata,882,,6052,807,5534,1,538237,2,1,-16.537819,La Paz,-68.0989,$us,Seguencoma,0,139520,La Paz,2,Departamento,Venta,,
Calacoto y Av. Costanera,0,48463835,7064699,ENABLED,1,0,2,UC-538007, social. ,21/03/2019,71,0,01/2019,476,,3265,431,2957,1,538007,2,1,-16.542185,La Paz,-68.083954,$us,Calacoto,0,79800,La Paz,1,Departamento,Venta,,2008
FDV30627 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,44130787,6433059,ENABLED,1,0,1,UC-539980, social. ,24/04/2019,46,0,Inmediata,433,,2968,389,2670,1,539980,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,75500,La Paz,2,Departamento,Venta,,
FDV30608 – COMPRA TU DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,5,1,3,UC-539361, no social con 20% de aporte propio. ,24/04/2019,206,0,Inmediata,1328,,9109,1214,8330,1,539361,2,1,-16.545647,La Paz,-68.084236,$us,Calacoto,0,210000,La Paz,2,Departamento,Venta,,
Fuerza naval,0,40002059,5831204,ENABLED,5,0,4,UC-539128, no social con 20% de aporte propio. ,24/03/2019,164,0,Inmediata,1233,,8458,1128,7735,1,539128,2,1,-16.535856,La Paz,-68.073822,$us,Achumani,0,195000,La Paz,1,Departamento,Venta,,2018
FDV30343 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-537829, no social con 20% de aporte propio. ,24/04/2019,14616,0,Inmediata,922,,6324,843,5784,1,537829,2,1,-16.523382,La Paz,-68.057076,$us,Achumani,0,145800,La Paz,2,Departamento,Venta,,
Calle I Los Pinos Norte,0,40002059,5831204,ENABLED,4,0,3,UC-538839, no social con 20% de aporte propio. ,23/03/2019,164,0,Inmediata,1170,,8025,1070,7339,1,538839,2,1,-16.542007,La Paz,-68.073097,$us,Los Pinos,0,185000,La Paz,2,Departamento,Venta,,2017
FDV30343 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-537828, no social con 20% de aporte propio. ,24/04/2019,14616,0,Inmediata,922,,6324,843,5784,1,537828,2,1,-16.522896,La Paz,-68.06118,$us,Achumani,0,145800,La Paz,2,Departamento,Venta,,
DEPARTAMENTO EN VENTA,0,48463835,7064699,ENABLED,3,0,3,UC-536567, social. ,18/03/2019,100,0,Inmediata,585,,4014,530,3635,0,536567,2,1,-16.542994,La Paz,-68.061218,$us,Cota Cota,0,98100,La Paz,1,Departamento,Venta,,2019
DEPARTAMENTO EN VENTA OBRAJES,0,48463835,7064699,ENABLED,2,0,3,UC-536563, social. ,18/03/2019,100,0,Inmediata,614,,4214,556,3817,0,536563,2,1,-16.522053,La Paz,-68.113708,$us,Obrajes,0,103000,La Paz,1,Departamento,Venta,,1999
FDV30627 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,44130787,6433059,ENABLED,1,0,1,UC-539978, social. ,24/04/2019,46,0,Inmediata,433,,2968,389,2670,1,539978,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,75500,La Paz,2,Departamento,Venta,,
FDV30296 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-537826, social. ,24/04/2019,6758,0,Inmediata,389,,2666,349,2397,1,537826,2,1,-16.522232,La Paz,-68.062454,$us,Achumani,0,67800,La Paz,2,Departamento,Venta,,
SOPOCACHI,0,48463835,7064699,ENABLED,2,0,3,UC-536643, social. ,18/03/2019,113,0,12/2020,648,,4445,587,4025,1,536643,2,1,-16.513783,La Paz,-68.128624,$us,Sopocachi,0,108634,La Paz,1,Departamento,Venta,,2019
FDV30799 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539974, social. ,24/04/2019,47,0,Inmediata,246,,1691,222,1520,0,539974,2,1,-16.521646,La Paz,-68.060181,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV30833 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,SOLD,,0,2,UC-539947, social. ,25/04/2019,130,0,Inmediata,632,,4337,573,3928,1,539947,2,1,-16.518862,La Paz,-68.086166,$us,Irpavi,0,106000,La Paz,2,Departamento,Venta,,
FDV30787 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539976, social. ,24/04/2019,46,0,Inmediata,241,,1651,216,1485,0,539976,2,1,-16.518358,La Paz,-68.060753,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30799 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539975, social. ,24/04/2019,47,0,Inmediata,246,,1691,222,1520,0,539975,2,1,-16.52313,La Paz,-68.060295,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV30787 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539977, social. ,24/04/2019,46,0,Inmediata,241,,1651,216,1485,0,539977,2,1,-16.519247,La Paz,-68.058411,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30797 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539973, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,539973,2,1,-16.523443,La Paz,-68.062729,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30886 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-539942, social. ,24/04/2019,83,0,Inmediata,489,,3355,443,3039,1,539942,2,1,-16.51734,La Paz,-68.086365,$us,Irpavi,0,82000,La Paz,2,Departamento,Venta,,
FDV30794 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539970, social. ,24/04/2019,46,0,Inmediata,241,,1651,216,1485,0,539970,2,1,-16.518213,La Paz,-68.061134,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30794 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539971, social. ,24/04/2019,46,0,Inmediata,241,,1651,216,1485,0,539971,2,1,-16.521852,La Paz,-68.061752,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30673 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,3,UC-539954, no social con 20% de aporte propio. ,24/04/2019,140,0,Inmediata,898,,6159,821,5633,1,539954,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,142000,La Paz,2,Departamento,Venta,,
FDV30673 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,3,UC-539953, no social con 20% de aporte propio. ,24/04/2019,140,0,Inmediata,898,,6159,821,5633,1,539953,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,142000,La Paz,2,Departamento,Venta,,
FDV30797 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539972, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,539972,2,1,-16.519037,La Paz,-68.059036,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30886 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-539941, social. ,24/04/2019,83,0,Inmediata,489,,3355,443,3039,1,539941,2,1,-16.51734,La Paz,-68.086365,$us,Irpavi,0,82000,La Paz,2,Departamento,Venta,,
FDV30987 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,4,1,3,UC-539937, no social con 20% de aporte propio. ,24/04/2019,202,0,Inmediata,1881,,12904,1720,11801,2,539937,2,1,-16.542553,La Paz,-68.08728,$us,Calacoto,0,340000,La Paz,2,Departamento,Venta,,
FPV30714 – COMPRA TU PENTHOUSE DE LUJO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-539952, no social con 20% de aporte propio. ,24/04/2019,387,0,Inmediata,1740,,11936,1591,10916,1,539952,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,314500,La Paz,2,Departamento,Venta,,
Inmediaciones de c/5 de irpavi,0,40002059,5831204,ENABLED,2,0,2,UC-540046, no social con 20% de aporte propio. ,25/04/2019,109,0,Inmediata,809,,5552,740,5077,1,540046,2,1,-16.527069,La Paz,-68.084084,$us,Irpavi,0,128000,La Paz,2,Departamento,Venta,,
FDV30987 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,4,1,3,UC-539938, no social con 20% de aporte propio. ,24/04/2019,202,0,Inmediata,1881,,12904,1720,11801,2,539938,2,1,-16.542553,La Paz,-68.08728,$us,Calacoto,0,340000,La Paz,2,Departamento,Venta,,
FPV30714 – COMPRA TU PENTHOUSE DE LUJO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-539951, no social con 20% de aporte propio. ,24/04/2019,387,0,Inmediata,1740,,11936,1591,10916,1,539951,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,314500,La Paz,2,Departamento,Venta,,
FDV30833 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,,0,2,UC-539946, social. ,24/04/2019,130,0,Inmediata,632,,4337,573,3928,1,539946,2,1,-16.518862,La Paz,-68.086166,$us,Irpavi,0,106000,La Paz,2,Departamento,Venta,,
FDV30789 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539966, social. ,24/04/2019,47,0,Inmediata,246,,1691,222,1520,0,539966,2,1,-16.518156,La Paz,-68.06086,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV30777 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539964, social. ,24/04/2019,28,0,Inmediata,160,,1101,144,990,0,539964,2,1,-16.523418,La Paz,-68.058449,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30777 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539965, social. ,24/04/2019,28,0,Inmediata,160,,1101,144,990,0,539965,2,1,-16.51844,La Paz,-68.057091,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30783 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,2,0,3,UC-539961, social. ,24/04/2019,61,0,Inmediata,327,,2241,294,2015,0,539961,2,1,-16.519806,La Paz,-68.06282,$us,Achumani,0,57000,La Paz,2,Departamento,Venta,,
FDV30783 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,2,0,3,UC-539960, social. ,24/04/2019,61,0,Inmediata,327,,2241,294,2015,0,539960,2,1,-16.523371,La Paz,-68.057823,$us,Achumani,0,57000,La Paz,2,Departamento,Venta,,
FDV30670 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-539958, no social con 20% de aporte propio. ,24/04/2019,168,0,Inmediata,1340,,9196,1226,8410,1,539958,2,1,-16.537102,La Paz,-68.074348,$us,Calacoto,0,212000,La Paz,2,Departamento,Venta,,
FDV30670 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-539959, no social con 20% de aporte propio. ,24/04/2019,168,0,Inmediata,1340,,9196,1226,8410,1,539959,2,1,-16.537102,La Paz,-68.074348,$us,Calacoto,0,212000,La Paz,2,Departamento,Venta,,
LOS PINOS ,0,48463835,7064699,ENABLED,3,0,2,UC-540789, social. ,28/03/2019,92,0,Inmediata,656,,4501,594,4076,1,540789,2,1,-16.543768,La Paz,-68.066048,$us,Los Pinos,0,110000,La Paz,2,Departamento,Venta,,
FDV30785 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539963, social. ,24/04/2019,26,0,Inmediata,149,,1022,134,919,0,539963,2,1,-16.5222,La Paz,-68.06012,$us,Achumani,0,26000,La Paz,2,Departamento,Venta,,
FDV31259 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-543505, no social con 20% de aporte propio. ,24/04/2019,130,0,Inmediata,948,,6506,867,5950,1,543505,2,1,-16.525278,La Paz,-68.068962,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
FDV31213 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,48463835,7064699,ENABLED,4,0,3,UC-543509, social. ,24/04/2019,151,0,Inmediata,686,,4705,621,4261,1,543509,2,1,-16.520113,La Paz,-68.058563,$us,Achumani,0,115000,La Paz,2,Departamento,Venta,,
Avenida Hector Ormachea. Entre calles 2 y 3. Obrajes.,0,40002059,5831204,ENABLED,4,0,3,UC-540837, no social con 20% de aporte propio. ,28/03/2019,130,0,Inmediata,1027,,7049,940,6446,0,540837,2,1,-16.52422,La Paz,-68.113396,$us,Obrajes,0,162500,La Paz,2,Departamento,Venta,,2009
FDV31259 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-543504, no social con 20% de aporte propio. ,24/04/2019,130,0,Inmediata,948,,6506,867,5950,1,543504,2,1,-16.525278,La Paz,-68.068962,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
FDV31213 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,48463835,7064699,ENABLED,4,0,3,UC-543508, social. ,24/04/2019,151,0,Inmediata,686,,4705,621,4261,1,543508,2,1,-16.520393,La Paz,-68.058174,$us,Achumani,0,115000,La Paz,2,Departamento,Venta,,
La Florida,0,48463835,7064699,ENABLED,3,0,2,UC-541229, social. ,29/03/2019,98,0,Inmediata,692,,4746,627,4298,1,541229,2,1,-16.549578,La Paz,-68.089745,$us,La Florida,0,116000,La Paz,1,Departamento,Venta,,2019
"Alto Irpavi. Urbanización Virgen de las Nieves. Sobre Av.
Principal y calle2.",0,44130787,6433059,ENABLED,2,0,2,UC-540968, social. ,29/03/2019,80,0,06/2019,395,,2713,356,2440,0,540968,2,1,-16.516413,La Paz,-68.084686,$us,Alto Irpavi,0,69000,La Paz,1,Departamento,Venta,,2019
FDV31056 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-540387, social. ,24/04/2019,47,0,Inmediata,246,,1691,222,1520,0,540387,2,1,-16.518307,La Paz,-68.058945,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
IRPAVI EL VERGEL CALLE 5,0,48463835,7064699,ENABLED,2,0,2,UC-541263, social. ,29/03/2019,90,0,Inmediata,549,,3764,497,3409,1,541263,2,1,-16.506294,La Paz,-68.082146,$us,Irpavi,0,92000,La Paz,2,Departamento,Venta,,
FDV31041 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-540551, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,540551,2,1,-16.5228,La Paz,-68.058067,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
Departamento en venta con jardín ,0,44130787,6433059,ENABLED,1,0,1,UC-539904, social. ,26/03/2019,61,0,Inmediata,453,,3106,407,2793,1,539904,2,1,-16.525509,La Paz,-68.086525,$us,Irpavi,0,79000,La Paz,1,Departamento,Venta,,2019
FDV31041 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-540550, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,540550,2,1,-16.522646,La Paz,-68.059196,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
Av. Arce entre Cordero y Clavijo ,0,40002059,5831204,ENABLED,2,0,3,UC-539327, no social con 20% de aporte propio. ,14/04/2019,100,0,Inmediata,790,,5422,723,4958,0,539327,2,1,-16.513556,La Paz,-68.120438,$us,San Jorge,0,125000,La Paz,1,Departamento,Venta,,2000
FDV31056 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-540388, social. ,24/04/2019,47,0,Inmediata,246,,1691,222,1520,0,540388,2,1,-16.523771,La Paz,-68.059288,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV31054 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-540385, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,540385,2,1,-16.521513,La Paz,-68.061035,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV31054 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-540386, social. ,24/04/2019,26,0,Inmediata,160,,1101,144,990,0,540386,2,1,-16.522697,La Paz,-68.061897,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV31052 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-540383, social. ,24/04/2019,46,0,Inmediata,241,,1651,216,1485,0,540383,2,1,-16.519054,La Paz,-68.061249,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
